,0
0,-0.5492564
1,0.1693891
2,-0.4707209
3,-0.5062723
4,0.2941206
5,0.2204089
6,0.6616575
7,-0.4973506
8,-0.1882539
9,-1.156621
10,0.1536993
11,0.3094167
12,-0.2153759
13,0.3282322
14,0.5601224
15,0.7198516
16,1.513649
17,0.4540835
18,-0.2667894
19,-0.8248445
20,0.1485431
21,-0.3845435
22,-0.4803933
23,0.7390732
24,1.045893
25,1.344666
26,1.527653
27,-0.1304413
28,0.1624733
29,0.1331363
30,-0.3156311
31,-0.1278571
32,-0.3232115
33,-1.376341
34,-0.8165381
35,0.602479
36,0.3013318
37,0.806435
38,-0.3176738
39,-0.7973287
40,-0.05162277
41,-1.272554
42,-1.034781
43,-0.6810883
44,-1.938789
45,-1.935429
46,-1.801776
47,-1.132157
48,-1.709347
49,-1.371738
50,-2.125923
51,-1.452809
52,-1.589957
53,-0.8370395
54,0.8226541
55,1.190449
56,3.008543
57,2.073599
58,0.5661154
59,-0.1293215
60,0.245968
61,-0.008281793
62,-2.252439
63,1.204786
64,2.117715
65,2.434675
66,2.242877
67,-0.6447862
68,-0.9392514
69,2.306843
70,2.002201
71,-0.7578887
72,-1.370852
73,0.01129671
74,0.8639646
75,1.276048
76,0.06384242
77,-2.022936
78,0.7711543
79,1.668357
80,-1.405419
81,-3.21784
82,-1.77511
83,0.694034
84,-0.2259711
85,-0.7666997
86,-1.148782
87,-0.9062965
88,-0.2016426
89,-2.025459
90,-2.375177
91,0.1577479
92,1.312092
93,-0.6225128
94,-0.9623616
95,-0.361101
96,-0.1293338
97,1.297891
98,0.02937391
99,-0.8657858
100,0.2369233
101,-0.8604451
102,-0.2803627
103,-0.4330529
104,-0.0001845868
105,0.002116595
106,0.2227716
107,-0.4323268
108,-1.147982
109,-0.01368403
110,0.6893824
111,0.2240022
112,1.573467
113,1.049708
114,0.1074172
115,-1.281426
116,-0.7432571
117,-1.410821
118,-1.236645
119,-0.3326992
120,-0.1951821
121,-0.9935198
122,-1.637506
123,-1.233224
124,-0.3876938
125,-1.353735
126,-0.2630731
127,-0.7867581
128,0.4397719
129,2.661471
130,2.126575
131,1.432037
132,-0.4147788
133,-0.5949602
134,-1.546542
135,-1.360897
136,-1.917894
137,-0.6570428
138,-1.528145
139,-0.5674936
140,0.2685368
141,-0.1502659
142,0.6208515
143,0.3839282
144,-0.7192239
145,1.203346
146,2.047031
147,0.6500654
148,0.3104503
149,2.424917
150,1.203715
151,-0.3426915
152,-0.9180855
153,-0.3206888
154,-0.4799502
155,-0.5017192
156,-1.348296
157,-0.9182208
158,-0.2208765
159,1.084226
160,-0.5922529
161,-0.5855585
162,-0.7156307
163,-0.2172956
164,0.4061647
165,-0.1802305
166,-0.2538314
167,0.563162
168,0.08748183
169,-0.3059587
170,-0.7072873
171,-1.273144
172,0.04166739
173,0.1792092
174,0.2570063
175,-0.01475464
176,0.6679949
177,0.4092412
178,0.1283001
179,0.1686508
180,0.9350674
181,-0.5085243
182,-0.3533729
183,-0.02043991
184,-0.2810887
185,-0.4188028
186,-1.008582
187,-0.4859062
188,-0.9884008
189,-1.81722
