,0
0,0.5548925
1,-0.7656413
2,-0.605137
3,-0.3805072
4,-0.6159046
5,-0.9169164
6,0.1691553
7,-0.8896591
8,-0.01699429
9,-1.080054
10,-0.09144429
11,-0.3612733
12,-0.6846447
13,-0.02498075
14,0.1069742
15,0.5508931
16,0.2601074
17,-0.9729938
18,0.2978985
19,0.1260605
20,-0.628961
21,-0.481993
22,-1.979841
23,-0.6226112
24,0.2246175
25,-1.685376
26,-0.6330465
27,0.02496844
28,-0.5813499
29,0.3904257
30,0.9540429
31,0.2565264
32,-0.0348746
33,-0.3389382
34,0.8757412
35,-0.1871218
36,-0.5705085
37,-0.1177294
38,-0.2749112
39,-0.3907825
40,-0.1272664
41,-0.5706808
42,-0.7960367
43,-0.2868725
44,-0.3529792
45,-0.1755174
46,0.2975539
47,0.6830819
48,0.4420977
49,0.5178397
50,-0.03464079
51,-0.9663241
52,0.3131822
53,1.016729
54,0.2041284
55,-0.09823708
56,0.6561937
57,-0.2005351
58,-0.3770493
59,0.6002147
60,-0.4333729
61,-0.7052076
62,-0.936015
63,-1.164595
64,-0.6524528
65,-0.6597132
66,-0.9583869
67,-0.2599843
68,-1.166872
69,0.7375965
70,-0.2003382
71,-0.2614979
72,-1.413098
73,-0.965598
74,-1.098217
75,0.4813531
76,-0.7880871
77,-0.5447033
78,0.4386643
79,0.5774243
80,1.094095
81,-0.4191473
82,0.07078288
83,-1.172385
84,0.2590245
85,0.986924
86,0.3272847
87,1.122005
88,1.468031
89,-0.3904011
90,0.623288
91,0.1454298
92,0.5417499
93,-0.3755972
94,0.1051899
95,-0.5058908
96,-0.6265244
97,-0.04884166
98,-1.522386
99,-1.838324
100,-0.2986983
101,-1.652347
102,-0.3663555
103,-1.405702
104,-0.8707451
105,-1.073409
106,-1.419903
107,-0.5283612
108,-0.04756186
109,-0.02221194
110,-0.1387477
111,-1.027299
112,-0.2985999
113,1.358645
114,0.2925577
115,0.207574
116,1.624191
117,0.7951753
118,0.03312717
119,0.7364151
120,0.4037159
121,-0.1382186
122,1.099854
123,2.470891
124,1.001162
125,0.04367324
126,0.9143322
127,-0.5963507
128,-3.471007
129,-1.718158
130,-1.964348
131,-2.816093
132,-2.657594
133,-0.4774522
134,0.8075795
135,0.5621775
136,1.544598
137,-0.1208182
138,-1.574747
139,-1.560337
140,-1.208662
141,-3.026485
142,-0.8862873
143,-0.6970366
144,-0.2250113
145,-2.145661
146,2.103674
147,4.158789
148,-3.73344
149,0.8700929
150,5.594985
151,-4.748556
152,3.623869
153,-0.1204983
154,1.095006
155,4.347019
156,-0.3290813
157,2.863839
158,-0.8013158
159,-1.855269
160,2.705292
161,-6.74154
162,1.470283
163,1.157322
164,-3.685657
165,2.683141
166,0.2169756
167,-1.207751
168,1.972728
169,-1.521032
170,1.374409
171,-3.560408
172,-1.598608
173,0.4364862
174,-4.825911
175,1.088865
176,1.615208
177,-5.025412
178,2.642064
179,-1.817749
180,-1.366927
181,0.7024266
182,-0.8554859
183,1.206828
184,-0.5565907
185,0.409192
186,2.484452
187,-3.746447
188,1.914866
189,-0.4491858
190,-1.061878
191,1.973602
192,-0.1251375
193,-1.625065
194,1.48772
195,0.1411966
196,1.359519
197,-1.065017
198,0.3646697
199,0.5231435
200,-1.81231
201,0.8628448
202,0.4947664
203,-2.11689
204,2.40535
205,-2.368642
206,-0.3540621
207,-0.1628794
