,0
0,0.3996673
1,0.9173348
2,-1.249148
3,-1.118399
4,-0.2871432
5,-0.2115365
6,-1.059134
7,-1.074234
8,-0.402153
9,-1.264038
10,-0.4288443
11,0.1419841
12,-1.405321
13,-0.7824265
14,-0.1989599
15,-0.09520987
16,-0.2310534
17,0.3998396
18,-0.06523297
19,0.8093392
20,0.2652143
21,0.3117179
22,-0.2580646
23,0.2660142
24,1.137904
25,-0.1915888
26,-0.4495057
27,-0.03672047
28,-0.1395107
29,-1.007807
30,0.7490655
31,-0.3192244
32,-0.4304687
33,-0.524571
34,0.9300712
35,0.718744
36,-0.9873055
37,-0.1200799
38,-0.2259096
39,-0.1599998
40,-0.07532372
41,-0.1200183
42,-0.6156831
43,-1.876091
44,0.4115301
45,-0.2083862
46,-1.088964
47,-1.463601
48,-0.367623
49,0.8311573
50,0.2046944
51,-0.1187139
52,-0.8102006
53,0.5512254
54,0.7398731
55,-0.9890776
56,-1.060586
57,0.7930833
58,-0.5825559
59,0.2201997
60,-0.5370737
61,0.2173571
62,-0.3017256
63,-0.09012757
64,-0.658741
65,-0.5784335
66,-0.3196305
67,-0.7129357
68,-1.505231
69,-0.9650689
70,-0.1909612
71,-0.3295613
72,-0.5689703
73,-0.6446386
74,-0.0457406
75,0.07842477
76,0.3644359
77,-1.000436
78,-0.2402212
79,-0.2033408
80,-0.06619282
81,-0.714277
82,-0.6015806
83,-0.5076629
84,-1.437414
85,-1.235673
86,0.3299181
87,0.2190799
88,-0.8753474
89,-0.1576002
90,-0.4612701
91,0.1793568
92,0.1157851
93,-0.6095179
94,-0.1371972
95,0.9985776
96,0.9193037
97,-0.2224517
98,-0.1281771
99,0.243913
100,0.5407901
101,0.7703176
102,-0.2504104
103,0.7101546
104,-0.03365633
105,-0.4465646
106,0.5940002
107,-0.3608918
108,-0.800639
109,-1.110671
110,-0.08476225
111,1.03675
112,0.1282017
113,-0.6182672
114,-0.004307025
115,2.973004
116,-1.160989
117,-0.5144803
118,0.3039283
119,-2.181865
120,-1.046263
121,1.053301
122,-0.3952372
123,0.4989381
124,0.4074323
125,0.3548127
126,0.1449868
127,-1.094784
128,0.2751697
129,-1.20118
130,-1.485936
131,-0.4298288
132,-0.3427777
133,-1.254132
134,1.838017
135,1.790541
136,0.1569234
137,-0.9108865
138,0.009672347
139,-0.6204085
140,-0.2329977
141,-0.22335
142,-0.5368153
143,-0.2120902
144,2.127658
145,1.085789
146,-0.525937
147,-0.2125701
148,0.9262934
149,-2.752373
150,-1.289757
151,1.230825
152,-1.451923
153,-2.316355
154,1.28305
155,-0.6115483
156,-1.660949
157,1.100408
158,-1.484988
159,-2.097263
160,-0.9642813
161,-0.4473276
162,0.4871491
163,-2.68404
164,1.146518
165,0.574151
166,-0.6005592
167,1.058556
168,-0.3443774
169,-2.405006
170,0.2198429
171,-0.3312102
172,-0.3316901
173,0.2902443
174,1.205856
175,0.1357328
176,-0.4938312
177,0.7535571
178,0.6529081
179,-0.983097
180,0.02790952
181,2.629968
182,-0.4744126
183,1.165087
184,1.821232
185,-0.2589752
186,0.2917702
187,0.2151421
188,-0.8636447
189,-0.7111267
190,-0.3391844
191,-0.7736155
192,-0.8507358
193,-2.368716
194,-0.06095055
195,-1.400005
196,-0.028291
197,0.5716284
198,-0.2138623
199,-0.897018
200,-0.2870571
201,-0.458292
202,0.1085616
203,0.9055336
204,0.3595381
205,0.05386243
206,1.051862
207,0.7367105
208,-0.181658
209,0.08335939
210,0.2181939
211,0.7190024
212,-0.3590582
213,0.2075863
214,-0.3953849
215,-0.4249311
216,1.20166
217,0.468149
218,-0.2550251
219,1.071342
220,-0.1007105
221,-0.2582123
222,-0.2930377
223,-1.375295
224,-1.43718
225,-0.9526032
226,0.3752526
227,0.3225223
228,-0.6780488
229,-0.05524067
230,-1.463724
231,-1.0447
232,-0.8695022
233,-1.320337
234,-1.310591
235,-1.277242
236,-0.8062382
237,0.3198889
238,-0.4687274
239,0.3699611
240,0.06434695
241,0.6421159
242,0.1893122
243,-0.991797
244,-0.3973292
245,0.8972148
246,0.8649737
247,0.4230975
248,1.1286
249,0.1040454
250,0.1325702
251,0.2926685
252,0.7769135
253,0.1113797
254,0.2056174
255,-0.8764426
256,-0.659024
257,-0.4466631
258,-0.1951944
259,-0.2173448
260,-1.577011
261,-0.290035
262,-0.5586827
263,-1.097504
264,-1.025847
265,-0.2193383
266,-0.3335852
267,-0.3708841
268,-0.1080079
269,-0.413819
270,0.1365819
271,-0.7266443
272,-0.3145605
273,0.07737878
274,-1.063946
275,0.4558432
276,-0.679464
277,-0.4282782
278,-0.02633438
279,-0.230955
280,-0.04929698
281,-0.4193443
282,0.02698659
283,-0.6593809
284,-0.2231777
285,0.9779038
286,0.5019899
287,0.3383353
288,-0.1490723
289,0.2573632
290,-0.4989135
291,-0.5189596
292,0.09469302
293,-1.220143
294,-0.1508689
295,-0.5089181
296,-0.7686194
297,0.1877124
298,-0.4789535
299,-1.11419
300,-0.5538834
301,-0.373136
302,-0.4804671
303,-0.4686905
304,-1.456008
305,0.1563081
306,-1.93351
307,-0.8325971
308,0.3344836
309,-0.3710441
310,-0.5334312
311,0.5729573
312,-0.763894
313,-0.22319
314,-0.07216113
315,-0.06645124
316,1.06941
317,-0.7170827
318,-0.5988857
319,-0.2534007
320,0.4736251
321,-0.188217
322,-0.4733667
323,-0.3876446
324,0.2870325
325,-0.1685523
326,0.7693085
327,0.3912378
328,-0.8681855
329,-0.4639896
330,-0.5114777
331,-0.6467552
332,-0.1192923
333,-0.5025437
334,0.2529208
335,-0.1473987
336,-0.624494
337,0.226168
338,-0.7930217
339,-0.06162738
340,0.1455528
341,0.4541081
342,0.09234262
343,-0.3729145
344,-0.3428269
345,-0.1581663
346,-0.1863834
347,-0.941651
348,-0.5577105
349,-0.2842883
350,-0.2531054
351,0.07673888
352,-0.3972185
353,-0.2121641
354,-0.7630817
355,0.2855804
356,-0.7047154
357,-0.3196428
358,-0.02165818
359,0.2018149
360,-0.4562247
361,0.3019963
362,-0.08670656
363,0.009918463
364,-0.2784061
365,0.1583016
366,-0.3979445
367,-0.1097184
368,-0.4120839
369,-0.4372738
370,-0.2129393
371,0.740513
372,0.5542648
373,-0.1922287
374,-0.8595222
375,-0.3179938
376,-0.6585687
377,-0.2567233
378,-0.1598768
379,-0.09241645
380,0.1746683
381,-0.5637895
382,-0.6841648
383,-0.6461891
384,-0.7456198
385,-0.1978893
386,-0.5895087
387,-0.15856
388,-0.2182431
389,-1.170539
390,0.3232607
391,0.3229777
392,-0.2409719
393,0.168417
394,-0.4129822
395,0.1993537
396,-0.7123204
397,0.8073088
398,-0.4040605
399,-1.131234
400,-0.8648998
401,0.5898655
402,-0.268746
403,-0.8321049
404,0.4815623
405,0.6433957
406,-0.0442393
407,-0.1837992
408,-0.7922096
409,-0.4881951
410,-0.145319
411,0.05531451
412,-0.207131
413,-0.5095088
414,0.4647157
415,0.3749819
416,0.4676937
417,-0.07672657
418,0.5027775
419,-0.5349694
420,-0.311201
421,0.1915519
422,-0.4427007
423,-1.722207
424,0.1115519
425,-0.2201013
426,-0.4334344
427,0.09324093
428,-0.9996974
429,-0.6725234
430,-0.04683582
431,-0.131475
432,0.1878847
433,0.1220119
434,0.1490477
435,0.004208579
436,-0.1985908
437,-0.4073092
438,-0.01330255
439,-0.8320803
440,0.1013504
441,1.100396
442,-0.32283
443,-0.5075767
444,-0.9481977
445,0.379412
446,0.4166739
447,-0.04578983
448,-0.3896258
449,-1.0304
450,-0.2304874
451,0.009143199
452,-0.6914005
453,-0.3488198
454,-0.256108
455,0.5322375
456,-0.9254689
457,-0.2670232
458,0.08113205
459,-0.5032328
460,-1.639869
461,-0.8133017
462,-0.4781659
463,-0.07032757
464,0.1199445
465,0.09603435
466,0.6620513
467,0.2101459
468,-0.5350433
469,0.3457926
470,-0.2748866
471,-0.009783099
472,0.239003
473,-0.1404705
474,0.3178461
475,0.09460688
476,-0.07270259
477,-0.2041161
478,-0.03370555
479,-0.284719
480,0.5024698
481,0.08427002
482,1.015929
483,-0.4909886
484,-0.4811808
485,0.2506196
486,-0.67037
487,-0.3723608
488,-0.257757
489,0.6696808
490,-0.9629647
491,-0.3973169
492,-0.433016
493,-0.09080439
494,-1.072585
495,-0.8483486
496,-0.9747166
497,0.2104781
498,-0.7705144
499,0.1048945
500,-0.3501857
501,-0.6070444
502,-0.4527052
503,-0.2416487
504,-0.0476357
505,-1.599777
506,-0.5108993
507,0.439981
508,-0.473945
509,-0.3479215
510,0.2458204
511,-0.3833006
512,0.09708034
513,-0.6570305
514,-0.05568368
515,-0.6487857
516,0.2335761
517,0.1305275
518,0.4897456
519,-0.5834296
520,-0.5834788
521,0.08713727
522,-0.7747477
523,-0.4340004
524,-1.025133
525,-1.167167
526,-0.4059925
527,-0.3424208
528,-0.07326865
529,-0.5827897
530,-0.2396798
531,-0.189866
532,0.415148
533,0.09178886
534,0.3974153
535,-0.8030387
536,-1.185909
537,0.5792949
538,-0.6307577
539,-0.2585692
540,-0.4682105
541,-0.07171812
542,0.3253157
543,-0.6280258
544,0.1274264
545,-0.1324226
546,-1.338611
547,0.494065
548,1.345244
549,0.2812118
550,-0.02091984
551,0.5477059
552,0.3072262
553,0.3947327
554,-0.9187745
555,-1.753698
556,1.537054
557,0.8293976
558,-2.272522
559,-1.571498
560,-0.615117
561,-0.05567137
562,-0.6882011
563,-0.8635708
564,0.2612395
565,-1.491313
566,-1.015572
567,1.231415
568,1.58517
569,0.4788427
570,0.4786212
571,1.127259
572,2.293552
573,1.532415
574,0.8030018
575,-0.8835923
576,-0.4788919
577,0.7003592
578,0.1334808
579,-0.9604543
580,-1.407462
581,-0.9081055
582,-0.9694744
583,-1.148191
584,-1.637125
585,-1.487794
586,-0.67037
587,0.6563414
588,0.6284442
589,0.5498963
590,0.2112657
591,0.2708257
592,0.3073739
593,0.05947386
594,-0.3620116
595,-0.8915911
596,-1.382936
597,-0.1522226
598,-1.237925
599,-0.8319327
600,-1.104924
601,-0.8103729
602,-0.05520375
603,-0.9261826
604,-0.7440447
605,-1.507939
606,-0.596646
607,1.118904
608,0.5963629
609,-0.0006399009
610,-0.6657922
611,-0.4318223
612,-0.425411
613,0.5701271
614,0.02548528
615,-1.076006
616,0.1655005
617,0.227091
618,0.9237953
619,-0.1188247
620,-1.11499
621,0.4293735
622,0.3750065
623,-0.4098073
624,-0.04865708
625,-1.358903
626,-0.7664413
627,-0.4497642
628,-0.7103269
629,-1.348111
630,-0.6621251
631,0.7146831
632,-0.2078693
633,-1.025097
634,-0.9742122
635,-0.6008177
636,-0.6316191
637,0.035736
638,-0.3632791
639,-0.5603563
640,-0.5030851
641,0.3617163
642,1.046595
643,0.06968766
644,-0.6058261
645,-0.1632362
646,-0.2559111
647,-0.4681244
648,0.6423251
649,-0.05952309
650,0.2225255
651,-0.7690747
652,0.5382797
653,0.2087307
654,-0.2379816
655,-1.192098
656,-0.3840636
657,0.08862627
658,-0.2852727
659,-0.06448232
660,-0.03819716
661,-0.1427348
662,0.09612049
663,-0.7036694
664,-1.565677
665,-0.8123541
666,-0.01628055
667,-0.360055
668,-0.2986614
669,-0.01603444
670,0.2204581
671,0.1343669
672,0.115096
673,-0.28798
674,-0.2162373
675,-0.1332347
676,0.4738712
677,-0.5065308
678,-0.6081765
679,-0.9455889
680,-0.7619004
681,0.682885
682,0.146685
683,-0.6706653
684,0.03688044
685,0.2366895
686,0.2841406
687,1.049142
688,0.2484169
689,0.1116012
690,-0.04991227
691,0.6805838
692,0.1613165
693,-0.1065927
694,-0.4497518
695,-0.005033066
696,-0.1022857
697,-0.1895214
698,-0.6148709
699,-0.6523051
700,-0.8693914
701,-1.128244
702,-0.8573318
703,-1.18709
704,-1.491117
705,0.3163079
706,-0.2938375
707,0.3415471
708,-0.9651427
709,-0.7520066
710,-0.1501552
711,-1.214003
712,-0.6482811
713,-0.7497423
714,0.09864318
715,0.8644691
716,0.007026604
717,0.9315849
718,0.3018609
719,0.4583167
720,0.6292686
721,0.4820669
722,0.2340437
723,-0.02004612
724,0.483322
725,-0.07950768
726,-0.2631838
727,0.1436947
728,0.2628762
729,-0.2955849
730,0.6362706
731,-1.376291
732,-0.4971045
733,-0.4495181
734,0.2057897
735,-0.4486443
736,0.1564804
737,0.5605285
738,-1.174587
739,-0.5266015
740,0.3695674
741,-0.3633283
742,-0.6854199
743,-0.7741816
744,-0.5667306
745,-0.5098287
746,-0.4792611
747,-0.1665096
748,-0.6120652
749,-0.2755388
750,-1.40868
751,-0.09397928
752,-0.05900624
753,-0.3290444
754,0.03729884
755,-0.3030792
756,-0.3501242
757,0.3015779
758,-0.7041494
759,0.7671058
760,-0.1677402
761,0.1798983
762,-0.2268941
763,-1.029047
764,-1.042805
765,-0.04682351
766,-0.7695669
767,-0.6533757
768,-0.454305
769,-0.8411989
770,-0.811825
771,-0.4045281
772,-0.1050176
773,-0.1483708
774,-0.05293949
775,-0.6819989
776,-0.1773018
777,-0.626906
778,-0.07305945
779,-0.5285212
780,-0.8771564
781,-0.1276233
782,-0.2241499
783,0.2786276
784,-0.835206
785,-0.02978
786,0.2471863
787,0.002608827
788,-0.04310717
789,0.7054661
790,0.2507304
791,-0.4096473
792,0.163347
793,0.3981537
794,-0.3442667
795,0.1754313
796,-0.301504
797,0.2035869
798,-0.8631893
799,-0.1924871
800,-0.111675
801,-0.4855617
802,-0.5564184
803,0.3927268
804,-0.591453
805,-0.979159
806,0.5642571
807,0.5245464
808,-0.4234667
809,0.2149698
810,-0.08492223
811,-0.02760188
812,0.5975689
813,-0.3111518
814,-0.1044884
815,-0.3531391
816,-0.2195721
817,0.6492164
818,-0.3629468
819,-0.07533602
820,-0.3758802
821,-0.8628448
822,-0.8488777
823,-0.2826393
824,-0.1653898
825,-0.1979016
826,0.1346499
827,-0.3605349
828,-0.2397905
829,-0.2845713
830,1.409382
831,0.02541145
832,-0.3667247
833,0.04901395
834,-0.4439558
835,-0.1630394
836,-0.2759573
837,-0.08771564
838,-0.3335237
839,-0.1872079
840,-0.1185416
841,-0.4036913
842,-1.232092
843,-0.8300253
844,-0.1157113
845,-0.3127885
846,0.4048603
847,-0.02302413
848,-0.6615959
849,-0.2943298
850,-0.1936315
851,-0.7262998
852,-0.7805191
853,-0.9776824
854,0.3587752
855,0.0150992
856,0.08206728
857,-0.864949
858,-0.07452384
859,0.4561262
860,-0.630167
