,0
0,-0.08516835
1,0.7314805
2,0.2428916
3,-0.2936284
4,-0.3597473
5,-0.08857705
6,-1.339288
7,-1.24697
8,0.5907761
9,0.8389716
10,1.149976
11,1.120885
12,0.8020664
13,0.01524687
14,0.4254356
15,-0.2073402
16,-0.9474593
17,-1.505379
18,-0.7740954
19,0.8617495
20,0.6666659
21,1.462395
22,-0.2639345
23,-1.24329
24,-0.7070166
25,-2.110885
26,-1.365548
27,-0.2485399
28,0.534834
29,0.9174332
30,0.05257032
31,0.2197813
32,-0.43181
33,-0.5477551
34,-0.9083638
35,-0.06300563
36,-0.4958739
37,0.5108132
38,1.17476
39,1.662807
40,0.2096291
41,0.6865274
42,-1.442915
43,-1.858666
44,-2.177164
45,-2.067163
46,-4.233633
47,-1.933657
48,7.400023
49,-0.1535639
50,-5.510974
51,-4.254504
52,-3.086722
53,-0.3052573
54,2.474755
55,7.889203
56,1.184469
57,-0.1999567
58,2.433851
59,-1.488065
60,2.242126
61,0.7299176
62,-4.373808
63,-1.925597
64,4.059641
65,4.434279
66,0.2229193
67,-2.13637
68,-1.248927
69,-0.4661432
70,1.138494
71,-1.516873
72,-6.321777
73,-2.657447
74,4.613267
75,4.789917
76,0.2503981
77,2.609836
78,2.675142
79,0.01386862
80,-0.7150646
81,-3.808518
82,-3.453151
83,0.4733667
84,1.533892
85,-2.672004
86,-2.056457
87,1.915014
88,2.648414
89,-0.8089208
90,-4.487305
91,-5.574583
92,-2.926501
93,1.807572
94,4.528296
95,0.9636784
96,-0.4611716
97,0.1515211
98,0.5970521
99,-0.9323602
100,-1.976026
101,-0.6696686
102,1.817885
103,2.425827
104,1.080103
105,-0.3005073
106,1.583681
107,1.893294
108,-0.0940285
109,-1.340149
110,-1.090514
111,0.361101
112,0.8476963
113,1.088902
114,0.0404245
115,-0.03343482
116,1.196676
117,-1.333763
118,-3.676673
119,-3.923724
120,-0.905312
121,0.8518927
122,0.8420725
123,0.3416824
124,-0.3028946
125,-0.7000023
126,1.643327
127,-0.5495394
128,-1.259965
129,-1.534901
130,-2.115242
131,-2.163197
132,-0.5068753
133,1.243844
134,1.626935
135,0.7460136
136,1.381706
137,0.4013655
138,0.5065554
139,0.8693177
140,0.003790182
141,-0.5094103
142,-0.06707884
143,0.7561659
144,0.8258535
145,1.723647
146,1.362423
147,0.4469953
148,-0.5500563
149,-0.8469334
150,-1.155649
151,-1.143183
152,-0.4759632
153,0.3690874
154,0.2448482
155,0.2250605
156,-1.121574
157,-1.813282
158,-2.066843
159,-2.03267
160,-0.5468321
161,-0.1467465
162,1.190769
163,0.4969938
164,0.3250573
165,-0.3175262
166,-0.5614884
167,0.05990456
168,-0.6339818
169,-0.3701334
170,0.5269461
171,0.5311669
172,0.780716
173,0.4696995
174,-0.2064542
175,0.2663956
176,-0.3867339
177,-1.861853
178,0.4940281
179,0.7086409
180,0.7406852
181,0.2173079
182,-0.9196851
183,-0.2924224
184,0.1354621
185,-0.8925509
186,-1.843554
187,-0.9647982
188,-1.1001
189,-1.865852
190,-0.1734623
191,-0.1478294
192,0.4226053
193,1.481432
194,0.535314
195,-0.2296383
196,-0.6300685
197,0.2272509
198,0.7121112
199,-0.6735325
200,0.6535233
201,0.7525234
202,-0.08458997
203,0.5008824
204,0.4894749
205,-0.5254324
206,-1.142912
207,-0.1901859
208,-0.07734186
209,-0.4751018
210,-0.2525639
211,0.2059373
212,0.02688814
213,-0.574631
214,-0.3251311
215,-1.351815
216,-0.8645922
217,0.06440848
218,0.6412421
219,0.30746
220,0.6093702
221,0.01778186
222,0.2158558
223,-0.3305457
224,-0.8632754
225,-1.972064
226,-1.264333
227,-0.6639218
228,-1.111397
229,0.9695975
230,-0.0463559
231,-0.1999444
232,-0.7124681
233,-0.5680597
234,-0.1270203
235,-0.2678354
236,-1.170071
237,-0.6792917
238,0.2201136
239,0.519218
240,0.009167811
241,0.1720103
242,-0.9637768
243,0.1591999
244,0.1130902
245,0.3086906
246,-0.2116226
247,0.05713576
248,0.03928007
249,0.02295029
250,-0.5679489
251,0.6056046
252,0.5665706
253,-0.4871984
254,-1.015412
255,-1.619331
256,-0.5757631
257,0.8294345
258,0.2478262
259,-0.1709766
260,0.1534408
261,-0.2533761
262,-0.1664234
263,-0.3596366
264,-0.2084969
265,-0.722768
266,0.4612578
267,-0.7075458
268,-0.8484593
269,-0.3676476
270,-0.2496721
271,-0.7578272
272,-0.5093365
273,0.4740435
274,-0.4642604
275,-0.4884658
276,-0.2739268
277,-0.634031
278,-0.7701822
279,-0.01833562
280,0.514591
281,0.2361849
282,-0.7097239
283,-0.7122343
284,-0.4650972
285,-0.394142
286,0.08985685
287,0.2999658
288,-0.02962003
289,-0.9013004
290,-0.7303361
291,1.273723
292,1.237999
293,-0.2099121
294,0.1685154
295,-0.2756373
296,-0.3997165
297,0.4339143
298,0.7036079
299,-0.9635799
300,-0.7219189
301,-0.8060166
302,-0.0884786
303,0.5523698
304,0.6730649
305,0.2179601
306,0.6043371
307,0.6811252
308,0.2473586
309,-0.8890069
310,0.3922469
311,-0.02715887
312,-0.3775415
313,0.2436176
314,0.9344398
315,0.2527608
316,-0.2935176
317,1.275532
318,0.05832942
319,-0.4910501
320,-0.4546865
321,0.4610609
322,1.438805
323,0.6171351
324,0.003937852
325,0.0002707273
326,-0.2128163
327,0.2893705
328,-0.867238
329,-1.42186
330,-0.2006089
331,-0.9567133
332,-0.1423902
333,0.4605809
334,-0.8642599
335,-1.240103
336,-0.277397
337,-0.2655958
338,0.3271616
339,-0.07133664
340,-0.5096441
341,-0.0112721
342,-0.5221221
343,-0.6941447
344,0.5725759
345,-0.7750553
346,-0.7654691
347,0.2537084
348,0.9165841
349,-0.1184309
350,-0.1235255
351,-1.223552
352,0.4398826
353,-0.4809716
354,0.1754559
355,0.4442511
356,0.8147907
357,0.6634787
358,-0.0882571
359,-0.4711639
360,-0.1002306
361,0.2153512
362,0.1867772
363,0.1987507
364,-0.6449955
365,0.2124963
366,-0.3851957
367,-0.80454
368,-0.4351326
369,-0.3337944
370,-0.6431373
371,-1.074012
372,-1.177196
373,-0.1447406
374,0.2568464
375,0.0516843
376,-0.2664079
377,0.04711885
378,-0.1132378
379,0.3267186
380,-0.05928928
381,-1.07683
382,-0.7907944
383,0.4819438
384,1.017652
385,-0.8011928
386,-0.9485545
387,-0.0005537603
388,-0.2938129
389,-0.3604364
390,-0.7245893
391,-0.09297021
392,-0.9839337
393,-0.7363782
394,-0.02805719
395,-0.7562274
396,-1.305238
397,-0.2255035
398,-0.9873177
399,0.2965694
400,-0.1813011
