,0
0,-3.603589
1,-4.176116
2,-4.42441
3,-2.181582
4,-1.56206
5,4.929292
6,7.69391
7,6.876313
8,4.532775
9,0.761162
10,-1.140586
11,-2.526538
12,-8.608192
13,-12.74182
14,-13.00114
15,-6.953815
16,1.721789
17,3.287331
18,4.876008
19,4.505444
20,7.057504
21,6.147835
22,6.042793
23,1.628215
24,-2.398471
25,-1.229176
26,-2.934536
27,-0.5865306
28,5.406338
29,5.156789
30,4.024755
31,-1.543687
32,3.329724
33,13.13995
34,16.70062
35,11.54142
36,8.215146
37,11.22868
38,18.14258
39,11.1399
40,-1.595137
41,-5.266728
42,-12.32835
43,-8.971976
44,0.9168057
45,5.476296
46,-0.5638757
47,2.373798
48,8.856807
49,16.60119
50,10.10104
51,3.181858
52,1.125106
53,-2.39777
54,-3.763195
55,-6.12171
56,-4.279878
57,-2.36084
58,3.577784
59,5.106655
60,2.046058
61,0.3361202
62,-0.3263494
63,-0.8489639
64,-7.541773
65,-11.2197
66,-8.18219
67,-5.073245
68,-1.24825
69,-2.342492
70,-2.546313
71,-2.667771
72,-3.738719
73,-8.427075
74,-10.77502
75,-10.3438
76,-6.855898
77,-7.022099
78,-7.717525
79,-7.609148
80,-5.33382
81,-0.09231801
82,1.356307
83,0.4712746
84,-2.514097
85,-5.428094
86,-4.205367
87,-4.401324
88,-2.344461
89,0.04356248
90,-0.0508352
91,1.624782
92,2.054316
93,1.992024
94,-0.6270536
95,-1.546345
96,1.134224
97,1.233827
98,1.419878
99,0.3809502
100,2.364249
101,3.099483
102,1.940278
103,2.775668
104,1.436664
105,0.8478194
106,-0.8341969
107,-1.480214
108,-0.4393658
109,-0.4665369
110,0.9699913
111,2.553795
112,2.679523
113,3.852954
114,2.479148
115,1.409
116,1.007462
117,-0.02859865
118,-0.792911
119,-1.538174
120,0.4632021
121,1.460032
122,2.453429
123,2.0125
124,0.7551814
125,0.1896691
126,-0.7834725
127,-1.148019
128,-0.5458723
129,-1.205672
130,-1.413356
131,-0.05873552
132,0.6443924
133,2.18664
134,2.797966
135,2.263465
136,0.6423005
137,-0.497326
138,-1.520208
139,-2.113543
140,-2.072294
141,-2.587501
142,-1.880398
143,0.01501306
144,1.185933
145,0.1036147
146,0.7777503
147,1.055049
148,0.1821256
149,-0.03078908
150,-0.2704689
151,-0.932434
152,0.1990338
153,0.4151603
154,0.4805287
155,1.711119
156,1.028973
157,1.053634
158,-0.06507299
159,0.3446604
160,-1.19024
161,-1.112025
162,-1.792411
163,-0.4964277
164,-1.739115
165,-1.480152
166,0.4746095
167,-0.5580428
168,-1.050766
169,-0.5995748
170,-0.4127237
171,-1.639377
172,-1.348579
173,0.6619159
174,0.3711548
175,-0.08705113
176,0.3754003
177,0.6343263
178,0.9528493
179,0.4520038
180,0.07186579
181,-1.091535
182,-0.5237834
183,0.2197813
184,-0.03006303
185,-0.04759878
186,-0.2471002
187,0.07115205
188,1.352541
189,-0.1413812
190,-0.5388826
191,0.1235747
192,0.1613042
193,-0.5809315
194,-1.039974
195,-0.2261803
196,-1.404459
197,-0.3917055
198,-0.6552831
199,-0.5261338
200,-0.7212175
201,-0.4970922
202,-0.3944866
203,-0.493905
204,-0.6214422
205,0.3443282
206,-0.4082814
207,-2.418727
208,-0.08874933
209,0.1298137
210,-0.9277208
211,-1.061165
212,0.04108902
213,0.02989075
214,-0.5031836
215,-0.7831525
216,-1.234713
217,-1.863379
218,-0.7451769
219,-0.8263581
220,-1.868338
221,-1.237027
222,-0.1612304
223,0.9215434
224,0.946118
225,0.9424139
226,0.6739264
227,1.991322
228,0.5271922
229,0.4746342
230,0.2572401
231,0.455634
232,1.11056
233,0.371807
234,0.6517513
235,0.08015989
236,0.09975069
237,-0.2698413
238,0.08198114
239,-0.7248231
240,-2.543421
241,-2.456173
242,-1.140254
243,-1.751876
244,-0.9778547
245,-1.62146
246,-1.557346
247,-1.087339
248,-0.5854723
249,-1.234689
250,-1.35227
251,-0.4790519
252,-1.325198
253,-0.3944004
254,0.2373786
255,-0.07764951
256,0.07755107
257,0.7663797
258,0.8523233
259,1.216365
260,2.346873
261,1.818032
262,1.533621
263,0.9286561
264,1.751901
265,0.3250819
266,0.634634
267,-0.5108747
268,0.3666878
269,-0.5109239
270,0.2237807
271,-0.2990429
272,-0.171678
273,-1.460143
274,-1.861422
275,-0.5509424
276,-0.9807957
277,-0.9961656
278,-0.6974058
279,-1.016766
280,-1.177984
281,-1.380291
282,-2.484206
283,-1.747618
284,-2.852444
285,-1.147957
286,0.224556
287,-0.3103765
