,0
0,-0.9820509
1,0.7464936
2,1.344764
3,0.3689274
4,-0.9205835
5,0.1682816
6,0.7474657
7,0.6437279
8,0.1324718
9,-0.7591439
10,0.2031562
11,0.2281739
12,0.2326163
13,-2.454032
14,-3.441731
15,-2.490334
16,0.00712505
17,-0.2361111
18,-0.4643588
19,0.5665337
20,1.634381
21,0.8493453
22,-0.3736775
23,-1.107988
24,-1.057412
25,-0.6045709
26,-0.06320252
27,-1.064451
28,-0.7968119
29,1.757389
30,2.079161
31,1.990928
32,2.064739
33,-0.593951
34,-0.8633616
35,-0.05832942
36,-0.06990917
37,-0.2251836
38,0.3140806
39,1.079439
40,2.6596
41,1.925831
42,0.2803873
43,-3.015287
44,-1.883277
45,-1.450089
46,-1.500863
47,-1.487671
48,-1.982917
49,-0.03589598
50,-0.839353
51,-0.3400212
52,-0.6784426
53,-0.6344001
54,-0.720356
55,-0.1093738
56,-2.448187
57,-1.521143
58,-0.5410239
59,-0.2853342
60,2.387433
61,2.955542
62,0.561513
63,-0.1002675
64,-0.5951201
65,0.9141845
66,-1.031496
67,-3.094191
68,-0.6229435
69,2.766574
70,0.3873984
71,-0.299609
72,2.166138
73,1.401395
74,0.8637431
75,-0.07774796
76,-1.554393
77,-1.404545
78,-0.5667922
79,-1.788978
80,0.2037223
81,-1.830572
82,0.4646295
83,1.07699
84,-1.10485
85,-1.590597
86,-3.400531
87,-3.011706
88,1.1104
89,0.2875862
90,0.7876933
91,-0.04790642
92,-1.773325
93,-0.6954369
94,-0.7197408
95,-0.8050075
96,2.308738
97,2.215731
98,0.8246722
99,0.5575505
100,-0.08370396
101,1.299909
102,1.049437
103,1.116504
104,1.05244
105,-0.3649404
106,-2.272879
107,-1.321112
108,-0.3358003
109,-0.04583905
110,0.5365568
111,0.1234147
112,-0.3061926
113,-1.127764
114,-2.241708
115,-2.548196
116,-1.096766
117,-1.109403
118,-0.8334094
119,-0.2732007
120,-0.4210917
121,-0.825632
122,0.04419008
123,-0.2104412
124,0.2373048
125,-0.3922346
126,-0.7785748
127,0.0812551
128,-0.5917483
129,-0.866155
130,0.04495303
131,0.7704899
132,2.039561
133,1.126225
134,0.230032
135,-0.2046821
136,-0.2777416
137,-0.4159725
138,-0.1794676
139,0.5993164
140,-0.5898286
141,0.09027524
142,-0.7816758
143,-1.055861
144,-1.401924
145,-0.4804794
146,-0.4700933
147,-0.8049092
148,-1.171191
149,-1.405874
150,-1.738684
151,-1.625102
152,-0.8134001
153,-1.023349
154,-0.1185416
155,-0.5925851
156,-0.4896841
157,-0.2596275
158,-1.144032
159,0.5724651
160,0.7301022
161,0.8799129
162,0.4205994
163,0.06993378
164,-0.3371416
165,0.4305179
166,1.363161
167,1.348382
168,0.4403625
169,0.6284811
170,0.3947327
171,0.6080166
172,0.4978428
173,0.597409
174,-0.0631656
175,-0.1551267
176,-0.1460451
177,-1.391514
178,-0.9161043
179,-0.68985
180,-0.6211222
181,-0.3687675
182,-0.8508097
183,-1.027164
184,-0.949699
185,-0.02746651
186,-1.000953
187,-1.458839
188,-1.687357
189,-0.5336896
190,0.5306747
191,-0.3677707
192,-0.4981997
193,-0.1933116
194,0.9584361
195,0.8021404
196,0.1905797
197,0.08863857
198,0.5235989
199,0.2137884
200,-0.3083214
201,1.153077
202,0.5883519
