,0
0,-1.151945
1,0.5270445
2,0.169586
3,-1.615467
4,-0.200129
5,-0.009795406
6,-0.8644445
7,-1.007487
8,0.1717395
9,-1.268653
10,-2.135878
11,-0.7080257
12,-0.03441928
13,-0.4561386
14,-0.4859186
15,0.3977353
16,0.2398644
17,-0.3049743
18,0.008724802
19,0.304199
20,-0.494348
21,-0.399175
22,-0.6830695
23,-1.088656
24,0.3064633
25,0.296791
26,0.9941721
27,-0.003667124
28,0.05213961
29,-0.9631739
30,-0.8682716
31,0.5103701
32,-0.5926713
33,0.5332958
34,-0.01881555
35,-0.09669887
36,-0.9692037
37,-0.23824
38,0.04011686
39,0.3146466
40,-0.8342338
41,-0.2776185
42,-0.542599
43,0.1384032
44,0.1577725
45,0.8743384
46,0.2916963
47,-0.965475
48,-0.5686257
49,0.5797379
50,-0.2319271
51,-0.2544959
52,0.2673924
53,0.2428301
54,0.6096779
55,-0.8183101
56,-1.074517
57,0.47173
58,1.062186
59,-0.1360158
60,-0.6063922
61,-0.007543446
62,-0.498815
63,0.08050445
64,0.09362242
65,-0.2197198
66,-0.6722651
67,0.1796891
68,0.3149912
69,-0.8150245
70,-1.09268
71,-0.6646724
72,-0.887321
73,-0.6485149
74,-0.4368431
75,-0.4956401
76,-1.299011
77,0.2086692
78,0.7486594
79,-0.9140861
80,-0.1447899
81,-0.6783934
82,0.2760434
83,-0.6197686
84,-0.107971
85,-0.2369233
86,0.6926188
87,0.2368864
88,0.3376215
89,-0.5587688
90,-0.7883947
91,-0.2312134
92,-0.09843398
93,-0.1574033
94,-0.6999407
95,0.06017529
96,0.2204459
97,0.04780798
98,-0.8765042
99,-0.5959077
100,0.2081893
101,0.624814
102,0.09219494
103,-0.1555328
104,-0.7029434
105,-0.2821717
106,-0.5314746
107,0.1720103
108,-0.1962896
109,0.1169788
110,0.01543146
111,-0.4230114
112,0.1630886
113,-0.8490254
114,-1.321334
115,0.1254575
116,0.486337
117,0.2355697
118,-0.07426541
119,0.9242506
120,0.5115269
121,-0.04523607
122,-1.078737
123,-0.3134653
124,-0.23808
125,0.1894476
126,0.7090471
127,-0.0206245
128,-0.402756
129,-0.4276137
130,0.05060139
131,-0.2366772
132,-1.227637
133,-2.337226
134,-0.4671153
135,0.3134284
136,0.1639623
137,-0.4210178
138,0.1162404
139,-0.1477802
140,-0.296754
141,0.2109088
142,-0.6531172
143,-0.1558651
144,0.1733639
145,0.9877362
146,0.1284601
147,0.1644299
148,-0.8132032
149,-0.04554371
150,1.062629
151,-0.05218884
152,-0.7408206
153,-1.679457
154,-0.5250879
155,0.295265
156,0.9894344
157,-0.9160427
158,-0.856655
159,0.9417125
160,-0.7152246
161,-0.0680633
162,-0.3490905
163,0.1704844
164,-0.4188643
165,-0.8888592
166,-0.8587223
167,-0.6704561
168,-0.04486689
169,0.3430607
170,-0.8935847
171,0.8463673
172,0.3827715
173,-0.3736529
174,0.08820787
175,0.3207503
176,-0.2288753
177,-0.05314869
178,1.103608
179,-0.560627
180,-0.09960303
181,0.2241745
182,0.4226176
183,-0.7422112
184,0.545417
185,-0.1573541
186,-0.1325579
187,-0.019357
188,0.5445679
189,0.4017839
190,-0.2987599
191,-1.062605
192,-1.268714
193,-0.8205867
194,-0.5388334
195,-0.174053
196,-0.3537175
197,-0.3291798
198,-0.8778332
199,-1.126164
200,0.09591129
201,-1.286459
202,-0.5708408
203,-0.6140833
204,-0.4715085
205,-0.6781595
206,0.02000921
207,0.1101737
208,-0.01041069
209,-0.08337169
210,0.1088201
211,0.929013
212,1.256039
213,0.1154406
214,0.4955294
215,0.4941265
216,1.050311
217,0.09219494
218,-0.2125578
219,-0.09325325
220,0.2487122
221,-0.4816854
222,-0.6678842
223,-0.9387345
224,-1.632609
225,-1.026229
226,-0.09005374
227,-1.503447
228,-1.609941
229,-1.455368
230,-1.300315
231,-2.075075
232,-1.033981
233,-0.7423096
234,-2.105114
235,-1.473741
236,-1.185453
237,-1.691664
238,0.09156735
239,0.8832723
240,-0.4170184
241,-0.801685
242,0.7138463
243,0.7211067
244,0.5633096
245,0.08216573
246,-0.8566796
247,0.4287582
248,1.081149
249,1.488286
250,0.3905856
251,-0.3110041
252,1.436085
253,0.3381014
254,0.3786121
255,0.3250943
256,-0.1289769
257,-0.2374155
258,0.7492623
259,-0.8097453
260,-0.8543292
261,-2.095724
262,-0.8702282
263,-0.1413812
264,-0.2405781
265,-0.4742404
266,-1.227219
267,-0.2049775
268,-0.2100967
269,1.10757
270,-0.8437585
271,-1.650649
272,-0.1383047
273,1.058839
274,0.4198488
275,-0.787078
276,-0.5312039
277,0.8189008
278,-0.4728375
279,-0.2333669
280,-0.7976118
281,-0.5362369
282,0.1716534
283,0.9405435
284,0.3696535
285,-0.3040021
286,-0.03376708
287,0.4036913
288,0.2407135
289,-0.6043863
290,0.1153667
291,0.5658569
292,-0.2199044
293,-0.479298
294,0.2498936
295,0.5598271
296,0.4929944
297,-0.8022633
298,-0.6945263
299,0.7095147
300,0.676609
301,0.8536524
302,0.4814885
303,0.9316463
304,0.4244388
305,-0.2051867
306,-0.2997197
307,-0.1242515
308,-1.309126
309,-1.23635
310,-1.822511
311,-2.28927
312,-2.933355
313,-1.288637
314,-2.176315
315,-1.532686
316,-1.071748
317,-2.408009
318,-3.14259
319,-0.6762398
320,0.6376612
321,-0.8690223
322,-0.780716
323,-0.007248108
324,0.9397436
325,1.087499
326,3.086746
327,1.480644
328,-0.9404573
329,0.1814488
330,1.575744
331,-0.732748
332,0.5378367
333,0.5170399
334,0.5983812
335,1.271544
336,2.56743
337,1.145164
338,-1.03184
339,-0.2559357
340,0.8286593
341,-1.45036
342,-0.8685423
343,0.7674749
344,-0.006128281
345,0.03737267
346,0.06854323
347,0.4960339
348,-0.6666659
349,-0.8923048
350,-0.2008427
351,-0.8423802
352,-0.1398922
353,-0.3472693
354,0.4083798
355,0.09831092
356,-0.04761108
357,-0.05298871
358,-1.193206
359,-1.005444
360,-0.9661888
361,-1.754399
362,-0.5557169
363,-1.394688
364,-1.191889
365,-0.6068106
366,0.3374493
367,-0.3951388
368,-2.160945
369,-1.18266
370,-0.5314254
371,0.1810304
372,1.929769
373,1.76636
374,-0.207697
375,0.1497122
376,0.8313912
377,2.581926
378,0.4693673
379,-0.1352652
380,1.008447
381,2.807159
382,1.413381
383,1.334476
384,1.368231
385,-0.2849282
386,0.1301583
387,-0.2000921
388,-0.2540652
389,-2.253374
390,-2.760089
391,-0.9117479
392,-0.687635
393,-1.161617
394,-1.62904
395,-2.294315
396,-2.622031
397,0.2588276
398,0.773394
399,0.4597564
400,0.7603621
401,2.331306
402,1.339608
403,0.4373722
404,-0.1207444
405,-2.253472
406,-1.095153
407,0.3377938
408,0.1202398
409,-1.156879
410,-0.635803
411,0.736452
412,1.088176
413,1.081285
414,0.3982522
415,-0.3458418
416,0.126565
417,2.191943
418,2.021385
419,-0.2188461
420,-0.8702036
421,-0.6248509
422,-0.8260012
423,-0.6577319
424,-1.062838
425,-1.709421
426,-1.568569
427,-0.9771532
428,-0.4126376
429,-1.237999
430,-0.3026362
431,0.7033372
432,1.617632
433,1.60636
434,0.2374894
435,0.1014243
436,0.6115729
437,0.286048
438,0.5735357
439,-0.05942464
440,-0.1485801
441,-0.2246298
442,0.6131358
443,-0.2899981
444,-1.456907
445,-1.162552
446,0.8141262
447,0.08876163
448,-0.2139976
449,-0.4281798
450,-0.2775939
451,0.2744559
452,1.063294
453,0.5228359
454,-0.7355044
455,-0.6977996
456,-0.07084441
457,0.05284104
458,0.6269798
459,-0.2267341
460,1.060562
461,-0.07064752
462,0.6208023
463,1.936315
464,-0.1442115
465,-0.004430083
466,-0.3594643
467,-0.2189814
